fecha,demanda_MWh
2024-07-22,742688.427
2024-07-23,783735.147
2024-07-24,806576.408
2024-07-25,773955.13
2024-07-26,773590.842
2024-07-27,703718.397
2024-07-28,669515.361
2024-07-29,795661.898
2024-07-30,814439.123
2024-07-31,808446.346
2024-08-01,822334.593
2024-08-02,796742.399
2024-08-03,700122.36
2024-08-04,664411.431
2024-08-05,759002.69
2024-08-06,771423.581
2024-08-07,772073.249
2024-08-08,772401.538
2024-08-09,772935.824
2024-08-10,713464.803
2024-08-11,671701.722
2024-08-12,750014.535
2024-08-13,737828.997
2024-08-14,702725.921
2024-08-15,617541.371
2024-08-16,655090.386
2024-08-17,647929.123
2024-08-18,628945.697
2024-08-19,712297.821
2024-08-20,732700.795
2024-08-21,742774.409
2024-08-22,749146.713
2024-08-23,743446.72
2024-08-24,688878.926
2024-08-25,647915.767
2024-08-26,738601.944
2024-08-27,765981.401
2024-08-28,777702.507
2024-08-29,767391.885
2024-08-30,754877.136
2024-08-31,679489.19
2024-09-01,635520.797
2024-09-02,747148.328
2024-09-03,749492.829
2024-09-04,724877.568
2024-09-05,711286.885
2024-09-06,713336.528
2024-09-07,627865.294
2024-09-08,586439.281
2024-09-09,678959.577
2024-09-10,702676.435
2024-09-11,690262.905
2024-09-12,712003.62
2024-09-13,684372.294
2024-09-14,603145.351
2024-09-15,565914.59
2024-09-16,677158.157
2024-09-17,693667.015
2024-09-18,697682.109
2024-09-19,695367.747
2024-09-20,686311.435
2024-09-21,612520.092
2024-09-22,563714.064
2024-09-23,658402.489
2024-09-24,666549.893
2024-09-25,690170.306
2024-09-26,709563.671
2024-09-27,681451.804
2024-09-28,586411.756
2024-09-29,547130.07
2024-09-30,651718.723
2024-10-01,684612.618
2024-10-02,704137.965
2024-10-03,693438.927
2024-10-04,675767.86
2024-10-05,606869.229
2024-10-06,577173.06
2024-10-07,690070.631
2024-10-08,690974.941
2024-10-09,688394.281
2024-10-10,674602.585
2024-10-11,664565.584
2024-10-12,589272.325
2024-10-13,549390.403
2024-10-14,668027.312
2024-10-15,693335.616
2024-10-16,696267.98
2024-10-17,689262.671
2024-10-18,672083.364
2024-10-19,592622.751
2024-10-20,556263.258
2024-10-21,652929.134
2024-10-22,677075.735
2024-10-23,675029.303
2024-10-24,675732.064
2024-10-25,680753.442
2024-10-26,600259.491
2024-10-27,592818.011
2024-10-28,674874.49
2024-10-29,700574.099
2024-10-30,687653.302
2024-10-31,666086.577
2024-11-01,576955.641
2024-11-02,573530.388
2024-11-03,554206.328
2024-11-04,651653.41
2024-11-05,671008.768
2024-11-06,674763.53
2024-11-07,675631.479
2024-11-08,682336.02
2024-11-09,603689.931
2024-11-10,564790.043
2024-11-11,667031.681
2024-11-12,698667.79
2024-11-13,729582.134
2024-11-14,713120.292
2024-11-15,704955.638
2024-11-16,622878.804
2024-11-17,578882.985
2024-11-18,682827.51
2024-11-19,698671.221
2024-11-20,707107.296
2024-11-21,723249.489
2024-11-22,708584.877
2024-11-23,627903.578
2024-11-24,588974.226
2024-11-25,698078.343
2024-11-26,720149.567
2024-11-27,724324.978
2024-11-28,730708.457
2024-11-29,718561.576
2024-11-30,635729.236
2024-12-01,603031.577
2024-12-02,706645.856
2024-12-03,723815.781
2024-12-04,733823.736
2024-12-05,728678.452
2024-12-06,634732.969
2024-12-07,626204.107
2024-12-08,618579.423
2024-12-09,727630.736
2024-12-10,781334.031
2024-12-11,809721.081
2024-12-12,805169.012
2024-12-13,785137.193
2024-12-14,704828.445
2024-12-15,672362.256
2024-12-16,782975.415
2024-12-17,796202.148
2024-12-18,781895.5
2024-12-19,769610.762
2024-12-20,744247.659
2024-12-21,674505.332
2024-12-22,642593.443
2024-12-23,690633.09
2024-12-24,642852.982
2024-12-25,547482.617
2024-12-26,643051.101
2024-12-27,676247.896
2024-12-28,642095.784
2024-12-29,619712.688
2024-12-30,691924.592
2024-12-31,666906.666
2025-01-01,585942.98
2025-01-02,714746.165
2025-01-03,743131.902
2025-01-04,672654.205
2025-01-05,637473.016
2025-01-06,612375.246
2025-01-07,761126.956
2025-01-08,785457.969
2025-01-09,766861.319
2025-01-10,758349.049
2025-01-11,670140.941
2025-01-12,627798.603
2025-01-13,770960.273
2025-01-14,811334.506
2025-01-15,825272.872
2025-01-16,837533.046
2025-01-17,823171.174
2025-01-18,721462.081
2025-01-19,686072.784
2025-01-20,814665.825
2025-01-21,816068.543
2025-01-22,786025.216
2025-01-23,763306.352
2025-01-24,754465.345
2025-01-25,677659.658
2025-01-26,639514.665
2025-01-27,745544.984
2025-01-28,776292.423
2025-01-29,797240.69
2025-01-30,783496.217
2025-01-31,772257.643
2025-02-01,695742.806
2025-02-02,659166.289
2025-02-03,768751.535
2025-02-04,782615.522
2025-02-05,782147.842
2025-02-06,786399.816
2025-02-07,796255.651
2025-02-08,689583.624
2025-02-09,647247.053
2025-02-10,757836.189
2025-02-11,765437.268
2025-02-12,773734.442
2025-02-13,757461.905
2025-02-14,735597.658
2025-02-15,663818.4
2025-02-16,612138.615
2025-02-17,714984.452
2025-02-18,741638.655
2025-02-19,729534.345
2025-02-20,730459.658
2025-02-21,739860.672
2025-02-22,654390.89
2025-02-23,607511.781
2025-02-24,721880.389
2025-02-25,746983.888
2025-02-26,730095.38
2025-02-27,744246.435
2025-02-28,728757.572
2025-03-01,674291.083
2025-03-02,650355.572
2025-03-03,754992.978
2025-03-04,744701.905
2025-03-05,752590.785
2025-03-06,749727.851
2025-03-07,753102.249
2025-03-08,671410.611
2025-03-09,620610.269
2025-03-10,734548.538
2025-03-11,747118.253
2025-03-12,739764.977
2025-03-13,763441.839
2025-03-14,768965.713
2025-03-15,670593.774
2025-03-16,639750.189
2025-03-17,762507.034
2025-03-18,770388.213
2025-03-19,732948.831
2025-03-20,748489.404
2025-03-21,741574.845
2025-03-22,655240.105
2025-03-23,623984.664
2025-03-24,731931.312
2025-03-25,733633.334
2025-03-26,717710.69
2025-03-27,709253.992
2025-03-28,690335.115
2025-03-29,611762.084
2025-03-30,545041.522
2025-03-31,662374.383
2025-04-01,675970.718
2025-04-02,703596.661
2025-04-03,718753.316
2025-04-04,708149.497
2025-04-05,613267.03
2025-04-06,563258.408
2025-04-07,658503.168
2025-04-08,665345.094
2025-04-09,665082.802
2025-04-10,669485.926
2025-04-11,681170.848
2025-04-12,615576.921
2025-04-13,566161.185
2025-04-14,662868.148
2025-04-15,681884.426
2025-04-16,673293.59
2025-04-17,592381.044
2025-04-18,552534.757
2025-04-19,567411.461
2025-04-20,545602.352
2025-04-21,595976.349
2025-04-22,666864.958
2025-04-23,653356.505
2025-04-24,654811.42
2025-04-25,657751.21
2025-04-26,586878.013
2025-04-27,541776.286
2025-04-28,403207.036
2025-04-29,589642.502
2025-04-30,643781.367
2025-05-01,545263.484
2025-05-02,591365.627
2025-05-03,560793.506
2025-05-04,533549.476
2025-05-05,648639.197
2025-05-06,657786.189
2025-05-07,659535.192
2025-05-08,668893.553
2025-05-09,666485.073
2025-05-10,590369.102
2025-05-11,545248.668
2025-05-12,643297.354
2025-05-13,660055.296
2025-05-14,672274.468
2025-05-15,658394.862
2025-05-16,648923.956
2025-05-17,571024.884
2025-05-18,535072.434
2025-05-19,643248.447
2025-05-20,652858.323
2025-05-21,664126.551
2025-05-22,668934.761
2025-05-23,662370.423
2025-05-24,576278.854
2025-05-25,541833.367
2025-05-26,656907.772
2025-05-27,673937.417
2025-05-28,690657.01
2025-05-29,705618.351
2025-05-30,715806.08
2025-05-31,642661.771
2025-06-01,601403.207
2025-06-02,708803.44
2025-06-03,702262.944
2025-06-04,695659.883
2025-06-05,699779.839
2025-06-06,702444.921
2025-06-07,629746.725
2025-06-08,597725.404
2025-06-09,710918.962
2025-06-10,754696.984
2025-06-11,752899.496
2025-06-12,735130.474
2025-06-13,741270.425
2025-06-14,662642.834
2025-06-15,627012.243
2025-06-16,755796.389
2025-06-17,789539.344
2025-06-18,798771.575
2025-06-19,800371.54
2025-06-20,799043.803
2025-06-21,716688.135
2025-06-22,668192.776
2025-06-23,768928.351
2025-06-24,756417.62
2025-06-25,779196.977
2025-06-26,789344.14
2025-06-27,805524.442
2025-06-28,735838.704
2025-06-29,706151.373
2025-06-30,836439.201
2025-07-01,855802.483
2025-07-02,859922.841
2025-07-03,856473.621
2025-07-04,840845.187
2025-07-05,745107.989
2025-07-06,687730.918
2025-07-07,801641.548
2025-07-08,793529.934
2025-07-09,808754.42
2025-07-10,803389.452
2025-07-11,786953.002
2025-07-12,670387.31
2025-07-13,613937.491
2025-07-14,761045.663
2025-07-15,795849.912
2025-07-16,815078.448
2025-07-17,838007.023
2025-07-18,819513.995
2025-07-19,710737.397
2025-07-20,658769.157
2025-07-21,757112.828
2025-07-22,774126.042
2025-07-23,788231.74
2025-07-24,748388.251
2025-07-25,690451.027
2025-07-26,643741.119
2025-07-27,620654.224
2025-07-28,735074.432
2025-07-29,729341.445
2025-07-30,736753.706
2025-07-31,736861.508
2025-08-01,738032.959
2025-08-02,669897.493
2025-08-03,632149.078
2025-08-04,736161.938
2025-08-05,735478.609
2025-08-06,738187.733
2025-08-07,756224.724
2025-08-08,754852.392
2025-08-09,694991.226
2025-08-10,664339.049
2025-08-11,769184.367
2025-08-12,788507.462
2025-08-13,783296.53
2025-08-14,767851.607
2025-08-15,694235.587
2025-08-16,711386.957
2025-08-17,697739.998
2025-08-18,789797.366
2025-08-19,764038.242
2025-08-20,727302.506
2025-08-21,709967.667
2025-08-22,699921.002
2025-08-23,648399.471
2025-08-24,620629.644
2025-08-25,736788.448
2025-08-26,767732.905
2025-08-27,775098.237
2025-08-28,738249.775
2025-08-29,707675.068
2025-08-30,644586.186
2025-08-31,612448.377
2025-09-01,694089.649
2025-09-02,707902.838
2025-09-03,723012.406
2025-09-04,738710.824
2025-09-05,731984.419
2025-09-06,660824.664
2025-09-07,636818.691
2025-09-08,733515.375
2025-09-09,728201.825
2025-09-10,719712.346
2025-09-11,706372.633
2025-09-12,717767.587
2025-09-13,647954.104
2025-09-14,609034.799
2025-09-15,732596.126
2025-09-16,760997.274
2025-09-17,770717.862
2025-09-18,775937.633
2025-09-19,772904.075
2025-09-20,681176.671
2025-09-21,618932.462
2025-09-22,672340.723
2025-09-23,681459.84
2025-09-24,678532.483
2025-09-25,686554.906
2025-09-26,677959.732
2025-09-27,606269.866
2025-09-28,576712.041
2025-09-29,667557.816
2025-09-30,723309.727
2025-10-01,681009.588
2025-10-02,685852.105
2025-10-03,690940.843
2025-10-04,616041.663
2025-10-05,571392.384
2025-10-06,675818.609
2025-10-07,684438.63
2025-10-08,693547.224
2025-10-09,686617.038
2025-10-10,673868.817
2025-10-11,596845.899
2025-10-12,556396.905
2025-10-13,642757.0
2025-10-14,684248.408
2025-10-15,684880.144
2025-10-16,692389.074
2025-10-17,685129.648
2025-10-18,598733.523
2025-10-19,568967.866
2025-10-20,678055.657
2025-10-21,699792.792
2025-10-22,701838.787
2025-10-23,697161.249
2025-10-24,682287.305
2025-10-25,611012.908
2025-10-26,596622.432
2025-10-27,664331.731
2025-10-28,685277.73
2025-10-29,701261.002
2025-10-30,690241.726
2025-10-31,682048.175
2025-11-01,592218.16
2025-11-02,565102.7
2025-11-03,667465.389
2025-11-04,692255.798
2025-11-05,710081.755
2025-11-06,707774.547
2025-11-07,710010.435
2025-11-08,629295.303
2025-11-09,588460.828
2025-11-10,692492.149
2025-11-11,716585.649
2025-11-12,717439.4
2025-11-13,736843.768
2025-11-14,725427.537
2025-11-15,644784.497
2025-11-16,595975.014
2025-11-17,708860.945
2025-11-18,728135.481
2025-11-19,747024.24
2025-11-20,765048.633
2025-11-21,778694.38
2025-11-22,701389.461
2025-11-23,663179.63
2025-11-24,777474.48
2025-11-25,781772.966
2025-11-26,789853.38
2025-11-27,798378.217
2025-11-28,789168.18
2025-11-29,703816.13
2025-11-30,673953.514
2025-12-01,789066.537
2025-12-02,809822.821
2025-12-03,811028.566
2025-12-04,836398.776
2025-12-05,802278.757
2025-12-06,678158.423
2025-12-07,629514.903
2025-12-08,649618.368
2025-12-09,763644.913
2025-12-10,792569.325
2025-12-11,785807.398
2025-12-12,785077.434
2025-12-13,684962.919
2025-12-14,656653.19
2025-12-15,770607.252
2025-12-16,801065.078
2025-12-17,780541.299
2025-12-18,778194.582
2025-12-19,773959.293
2025-12-20,690773.012
2025-12-21,668189.045
2025-12-22,769646.169
2025-12-23,776888.763
2025-12-24,685228.032
2025-12-25,609939.918
2025-12-26,683677.621
2025-12-27,677314.364
2025-12-28,639401.264
2025-12-29,713389.21
2025-12-30,721915.539
2025-12-31,682120.965
